A,B
./datasets/original/C2_TrainDev/trainA/31383.png,./datasets/original/C2_TrainDev/trainB/31383.png
./datasets/original/C2_TrainDev/trainA/05389.png,./datasets/original/C2_TrainDev/trainB/05389.png
./datasets/original/C2_TrainDev/trainA/32353.png,./datasets/original/C2_TrainDev/trainB/32353.png
./datasets/original/C2_TrainDev/trainA/10466.png,./datasets/original/C2_TrainDev/trainB/10466.png
./datasets/original/C2_TrainDev/trainA/33042.png,./datasets/original/C2_TrainDev/trainB/33042.png
./datasets/original/C2_TrainDev/trainA/28879.png,./datasets/original/C2_TrainDev/trainB/28879.png
./datasets/original/C2_TrainDev/trainA/35769.png,./datasets/original/C2_TrainDev/trainB/35769.png
./datasets/original/C2_TrainDev/trainA/01391.png,./datasets/original/C2_TrainDev/trainB/01391.png
./datasets/original/C2_TrainDev/trainA/03721.png,./datasets/original/C2_TrainDev/trainB/03721.png
./datasets/original/C2_TrainDev/trainA/34955.png,./datasets/original/C2_TrainDev/trainB/34955.png
./datasets/original/C2_TrainDev/trainA/16640.png,./datasets/original/C2_TrainDev/trainB/16640.png
./datasets/original/C2_TrainDev/trainA/30832.png,./datasets/original/C2_TrainDev/trainB/30832.png
./datasets/original/C2_TrainDev/trainA/04279.png,./datasets/original/C2_TrainDev/trainB/04279.png
./datasets/original/C2_TrainDev/trainA/23714.png,./datasets/original/C2_TrainDev/trainB/23714.png
./datasets/original/C2_TrainDev/trainA/32282.png,./datasets/original/C2_TrainDev/trainB/32282.png
./datasets/original/C2_TrainDev/trainA/31550.png,./datasets/original/C2_TrainDev/trainB/31550.png
./datasets/original/C2_TrainDev/trainA/05796.png,./datasets/original/C2_TrainDev/trainB/05796.png
./datasets/original/C2_TrainDev/trainA/46492.png,./datasets/original/C2_TrainDev/trainB/46492.png
./datasets/original/C2_TrainDev/trainA/37673.png,./datasets/original/C2_TrainDev/trainB/37673.png
./datasets/original/C2_TrainDev/trainA/47026.png,./datasets/original/C2_TrainDev/trainB/47026.png
./datasets/original/C2_TrainDev/trainA/30652.png,./datasets/original/C2_TrainDev/trainB/30652.png
./datasets/original/C2_TrainDev/trainA/06848.png,./datasets/original/C2_TrainDev/trainB/06848.png
./datasets/original/C2_TrainDev/trainA/36464.png,./datasets/original/C2_TrainDev/trainB/36464.png
./datasets/original/C2_TrainDev/trainA/13242.png,./datasets/original/C2_TrainDev/trainB/13242.png
./datasets/original/C2_TrainDev/trainA/43252.png,./datasets/original/C2_TrainDev/trainB/43252.png
./datasets/original/C2_TrainDev/trainA/14415.png,./datasets/original/C2_TrainDev/trainB/14415.png
./datasets/original/C2_TrainDev/trainA/03015.png,./datasets/original/C2_TrainDev/trainB/03015.png
./datasets/original/C2_TrainDev/trainA/48576.png,./datasets/original/C2_TrainDev/trainB/48576.png
./datasets/original/C2_TrainDev/trainA/41052.png,./datasets/original/C2_TrainDev/trainB/41052.png
./datasets/original/C2_TrainDev/trainA/17589.png,./datasets/original/C2_TrainDev/trainB/17589.png
./datasets/original/C2_TrainDev/trainA/01177.png,./datasets/original/C2_TrainDev/trainB/01177.png
./datasets/original/C2_TrainDev/trainA/19389.png,./datasets/original/C2_TrainDev/trainB/19389.png
./datasets/original/C2_TrainDev/trainA/16783.png,./datasets/original/C2_TrainDev/trainB/16783.png
./datasets/original/C2_TrainDev/trainA/31283.png,./datasets/original/C2_TrainDev/trainB/31283.png
./datasets/original/C2_TrainDev/trainA/07992.png,./datasets/original/C2_TrainDev/trainB/07992.png
./datasets/original/C2_TrainDev/trainA/01377.png,./datasets/original/C2_TrainDev/trainB/01377.png
./datasets/original/C2_TrainDev/trainA/10274.png,./datasets/original/C2_TrainDev/trainB/10274.png
./datasets/original/C2_TrainDev/trainA/00032.png,./datasets/original/C2_TrainDev/trainB/00032.png
./datasets/original/C2_TrainDev/trainA/29439.png,./datasets/original/C2_TrainDev/trainB/29439.png
./datasets/original/C2_TrainDev/trainA/09892.png,./datasets/original/C2_TrainDev/trainB/09892.png
./datasets/original/C2_TrainDev/trainA/17857.png,./datasets/original/C2_TrainDev/trainB/17857.png
./datasets/original/C2_TrainDev/trainA/43807.png,./datasets/original/C2_TrainDev/trainB/43807.png
./datasets/original/C2_TrainDev/trainA/49562.png,./datasets/original/C2_TrainDev/trainB/49562.png
./datasets/original/C2_TrainDev/trainA/01989.png,./datasets/original/C2_TrainDev/trainB/01989.png
./datasets/original/C2_TrainDev/trainA/25164.png,./datasets/original/C2_TrainDev/trainB/25164.png
./datasets/original/C2_TrainDev/trainA/22824.png,./datasets/original/C2_TrainDev/trainB/22824.png
./datasets/original/C2_TrainDev/trainA/41412.png,./datasets/original/C2_TrainDev/trainB/41412.png
./datasets/original/C2_TrainDev/trainA/32170.png,./datasets/original/C2_TrainDev/trainB/32170.png
./datasets/original/C2_TrainDev/trainA/05242.png,./datasets/original/C2_TrainDev/trainB/05242.png
./datasets/original/C2_TrainDev/trainA/48122.png,./datasets/original/C2_TrainDev/trainB/48122.png
./datasets/original/C2_TrainDev/trainA/42742.png,./datasets/original/C2_TrainDev/trainB/42742.png
./datasets/original/C2_TrainDev/trainA/20756.png,./datasets/original/C2_TrainDev/trainB/20756.png
./datasets/original/C2_TrainDev/trainA/30855.png,./datasets/original/C2_TrainDev/trainB/30855.png
./datasets/original/C2_TrainDev/trainA/09885.png,./datasets/original/C2_TrainDev/trainB/09885.png
./datasets/original/C2_TrainDev/trainA/40840.png,./datasets/original/C2_TrainDev/trainB/40840.png
./datasets/original/C2_TrainDev/trainA/19997.png,./datasets/original/C2_TrainDev/trainB/19997.png
./datasets/original/C2_TrainDev/trainA/47974.png,./datasets/original/C2_TrainDev/trainB/47974.png
./datasets/original/C2_TrainDev/trainA/24873.png,./datasets/original/C2_TrainDev/trainB/24873.png
./datasets/original/C2_TrainDev/trainA/13892.png,./datasets/original/C2_TrainDev/trainB/13892.png
./datasets/original/C2_TrainDev/trainA/04989.png,./datasets/original/C2_TrainDev/trainB/04989.png
./datasets/original/C2_TrainDev/trainA/43429.png,./datasets/original/C2_TrainDev/trainB/43429.png
./datasets/original/C2_TrainDev/trainA/11585.png,./datasets/original/C2_TrainDev/trainB/11585.png
./datasets/original/C2_TrainDev/trainA/07656.png,./datasets/original/C2_TrainDev/trainB/07656.png
./datasets/original/C2_TrainDev/trainA/30784.png,./datasets/original/C2_TrainDev/trainB/30784.png
./datasets/original/C2_TrainDev/trainA/22082.png,./datasets/original/C2_TrainDev/trainB/22082.png
./datasets/original/C2_TrainDev/trainA/08294.png,./datasets/original/C2_TrainDev/trainB/08294.png
./datasets/original/C2_TrainDev/trainA/45231.png,./datasets/original/C2_TrainDev/trainB/45231.png
./datasets/original/C2_TrainDev/trainA/48270.png,./datasets/original/C2_TrainDev/trainB/48270.png
./datasets/original/C2_TrainDev/trainA/05000.png,./datasets/original/C2_TrainDev/trainB/05000.png
./datasets/original/C2_TrainDev/trainA/24622.png,./datasets/original/C2_TrainDev/trainB/24622.png
./datasets/original/C2_TrainDev/trainA/00113.png,./datasets/original/C2_TrainDev/trainB/00113.png
./datasets/original/C2_TrainDev/trainA/34612.png,./datasets/original/C2_TrainDev/trainB/34612.png
./datasets/original/C2_TrainDev/trainA/40549.png,./datasets/original/C2_TrainDev/trainB/40549.png
./datasets/original/C2_TrainDev/trainA/38663.png,./datasets/original/C2_TrainDev/trainB/38663.png
./datasets/original/C2_TrainDev/trainA/44962.png,./datasets/original/C2_TrainDev/trainB/44962.png
./datasets/original/C2_TrainDev/trainA/24672.png,./datasets/original/C2_TrainDev/trainB/24672.png
./datasets/original/C2_TrainDev/trainA/10365.png,./datasets/original/C2_TrainDev/trainB/10365.png
./datasets/original/C2_TrainDev/trainA/38635.png,./datasets/original/C2_TrainDev/trainB/38635.png
./datasets/original/C2_TrainDev/trainA/49521.png,./datasets/original/C2_TrainDev/trainB/49521.png
./datasets/original/C2_TrainDev/trainA/06592.png,./datasets/original/C2_TrainDev/trainB/06592.png
./datasets/original/C2_TrainDev/trainA/48502.png,./datasets/original/C2_TrainDev/trainB/48502.png
./datasets/original/C2_TrainDev/trainA/01238.png,./datasets/original/C2_TrainDev/trainB/01238.png
./datasets/original/C2_TrainDev/trainA/21716.png,./datasets/original/C2_TrainDev/trainB/21716.png
./datasets/original/C2_TrainDev/trainA/19334.png,./datasets/original/C2_TrainDev/trainB/19334.png
./datasets/original/C2_TrainDev/trainA/22628.png,./datasets/original/C2_TrainDev/trainB/22628.png
./datasets/original/C2_TrainDev/trainA/43355.png,./datasets/original/C2_TrainDev/trainB/43355.png
./datasets/original/C2_TrainDev/trainA/02807.png,./datasets/original/C2_TrainDev/trainB/02807.png
./datasets/original/C2_TrainDev/trainA/47651.png,./datasets/original/C2_TrainDev/trainB/47651.png
./datasets/original/C2_TrainDev/trainA/46584.png,./datasets/original/C2_TrainDev/trainB/46584.png
./datasets/original/C2_TrainDev/trainA/15234.png,./datasets/original/C2_TrainDev/trainB/15234.png
./datasets/original/C2_TrainDev/trainA/10194.png,./datasets/original/C2_TrainDev/trainB/10194.png
./datasets/original/C2_TrainDev/trainA/34104.png,./datasets/original/C2_TrainDev/trainB/34104.png
./datasets/original/C2_TrainDev/trainA/26112.png,./datasets/original/C2_TrainDev/trainB/26112.png
./datasets/original/C2_TrainDev/trainA/22989.png,./datasets/original/C2_TrainDev/trainB/22989.png
./datasets/original/C2_TrainDev/trainA/00755.png,./datasets/original/C2_TrainDev/trainB/00755.png
./datasets/original/C2_TrainDev/trainA/07444.png,./datasets/original/C2_TrainDev/trainB/07444.png
./datasets/original/C2_TrainDev/trainA/45189.png,./datasets/original/C2_TrainDev/trainB/45189.png
./datasets/original/C2_TrainDev/trainA/15991.png,./datasets/original/C2_TrainDev/trainB/15991.png
./datasets/original/C2_TrainDev/trainA/42543.png,./datasets/original/C2_TrainDev/trainB/42543.png
./datasets/original/C2_TrainDev/trainA/28495.png,./datasets/original/C2_TrainDev/trainB/28495.png
./datasets/original/C2_TrainDev/trainA/00576.png,./datasets/original/C2_TrainDev/trainB/00576.png
./datasets/original/C2_TrainDev/trainA/23784.png,./datasets/original/C2_TrainDev/trainB/23784.png
./datasets/original/C2_TrainDev/trainA/47131.png,./datasets/original/C2_TrainDev/trainB/47131.png
./datasets/original/C2_TrainDev/trainA/26449.png,./datasets/original/C2_TrainDev/trainB/26449.png
./datasets/original/C2_TrainDev/trainA/21411.png,./datasets/original/C2_TrainDev/trainB/21411.png
./datasets/original/C2_TrainDev/trainA/36591.png,./datasets/original/C2_TrainDev/trainB/36591.png
./datasets/original/C2_TrainDev/trainA/10650.png,./datasets/original/C2_TrainDev/trainB/10650.png
./datasets/original/C2_TrainDev/trainA/18256.png,./datasets/original/C2_TrainDev/trainB/18256.png
./datasets/original/C2_TrainDev/trainA/42683.png,./datasets/original/C2_TrainDev/trainB/42683.png
./datasets/original/C2_TrainDev/trainA/39166.png,./datasets/original/C2_TrainDev/trainB/39166.png
./datasets/original/C2_TrainDev/trainA/24234.png,./datasets/original/C2_TrainDev/trainB/24234.png
./datasets/original/C2_TrainDev/trainA/00206.png,./datasets/original/C2_TrainDev/trainB/00206.png
./datasets/original/C2_TrainDev/trainA/14561.png,./datasets/original/C2_TrainDev/trainB/14561.png
./datasets/original/C2_TrainDev/trainA/47930.png,./datasets/original/C2_TrainDev/trainB/47930.png
./datasets/original/C2_TrainDev/trainA/04550.png,./datasets/original/C2_TrainDev/trainB/04550.png
./datasets/original/C2_TrainDev/trainA/12961.png,./datasets/original/C2_TrainDev/trainB/12961.png
./datasets/original/C2_TrainDev/trainA/47769.png,./datasets/original/C2_TrainDev/trainB/47769.png
./datasets/original/C2_TrainDev/trainA/14938.png,./datasets/original/C2_TrainDev/trainB/14938.png
./datasets/original/C2_TrainDev/trainA/22945.png,./datasets/original/C2_TrainDev/trainB/22945.png
./datasets/original/C2_TrainDev/trainA/23832.png,./datasets/original/C2_TrainDev/trainB/23832.png
./datasets/original/C2_TrainDev/trainA/42563.png,./datasets/original/C2_TrainDev/trainB/42563.png
./datasets/original/C2_TrainDev/trainA/25152.png,./datasets/original/C2_TrainDev/trainB/25152.png
./datasets/original/C2_TrainDev/trainA/36219.png,./datasets/original/C2_TrainDev/trainB/36219.png
./datasets/original/C2_TrainDev/trainA/11428.png,./datasets/original/C2_TrainDev/trainB/11428.png
./datasets/original/C2_TrainDev/trainA/02953.png,./datasets/original/C2_TrainDev/trainB/02953.png
./datasets/original/C2_TrainDev/trainA/37280.png,./datasets/original/C2_TrainDev/trainB/37280.png
./datasets/original/C2_TrainDev/trainA/15754.png,./datasets/original/C2_TrainDev/trainB/15754.png
./datasets/original/C2_TrainDev/trainA/41041.png,./datasets/original/C2_TrainDev/trainB/41041.png
./datasets/original/C2_TrainDev/trainA/03261.png,./datasets/original/C2_TrainDev/trainB/03261.png
./datasets/original/C2_TrainDev/trainA/41821.png,./datasets/original/C2_TrainDev/trainB/41821.png
./datasets/original/C2_TrainDev/trainA/02737.png,./datasets/original/C2_TrainDev/trainB/02737.png
./datasets/original/C2_TrainDev/trainA/30974.png,./datasets/original/C2_TrainDev/trainB/30974.png
./datasets/original/C2_TrainDev/trainA/20253.png,./datasets/original/C2_TrainDev/trainB/20253.png
./datasets/original/C2_TrainDev/trainA/48999.png,./datasets/original/C2_TrainDev/trainB/48999.png
./datasets/original/C2_TrainDev/trainA/35027.png,./datasets/original/C2_TrainDev/trainB/35027.png
./datasets/original/C2_TrainDev/trainA/34466.png,./datasets/original/C2_TrainDev/trainB/34466.png
./datasets/original/C2_TrainDev/trainA/20797.png,./datasets/original/C2_TrainDev/trainB/20797.png
./datasets/original/C2_TrainDev/trainA/43063.png,./datasets/original/C2_TrainDev/trainB/43063.png
./datasets/original/C2_TrainDev/trainA/26902.png,./datasets/original/C2_TrainDev/trainB/26902.png
./datasets/original/C2_TrainDev/trainA/17709.png,./datasets/original/C2_TrainDev/trainB/17709.png
./datasets/original/C2_TrainDev/trainA/20124.png,./datasets/original/C2_TrainDev/trainB/20124.png
./datasets/original/C2_TrainDev/trainA/18045.png,./datasets/original/C2_TrainDev/trainB/18045.png
./datasets/original/C2_TrainDev/trainA/07119.png,./datasets/original/C2_TrainDev/trainB/07119.png
./datasets/original/C2_TrainDev/trainA/18190.png,./datasets/original/C2_TrainDev/trainB/18190.png
./datasets/original/C2_TrainDev/trainA/15274.png,./datasets/original/C2_TrainDev/trainB/15274.png
./datasets/original/C2_TrainDev/trainA/02541.png,./datasets/original/C2_TrainDev/trainB/02541.png
./datasets/original/C2_TrainDev/trainA/26957.png,./datasets/original/C2_TrainDev/trainB/26957.png
./datasets/original/C2_TrainDev/trainA/18414.png,./datasets/original/C2_TrainDev/trainB/18414.png
./datasets/original/C2_TrainDev/trainA/13932.png,./datasets/original/C2_TrainDev/trainB/13932.png
./datasets/original/C2_TrainDev/trainA/07478.png,./datasets/original/C2_TrainDev/trainB/07478.png
./datasets/original/C2_TrainDev/trainA/20096.png,./datasets/original/C2_TrainDev/trainB/20096.png
./datasets/original/C2_TrainDev/trainA/44639.png,./datasets/original/C2_TrainDev/trainB/44639.png
./datasets/original/C2_TrainDev/trainA/38086.png,./datasets/original/C2_TrainDev/trainB/38086.png
./datasets/original/C2_TrainDev/trainA/17995.png,./datasets/original/C2_TrainDev/trainB/17995.png
./datasets/original/C2_TrainDev/trainA/43038.png,./datasets/original/C2_TrainDev/trainB/43038.png
./datasets/original/C2_TrainDev/trainA/13592.png,./datasets/original/C2_TrainDev/trainB/13592.png
./datasets/original/C2_TrainDev/trainA/46356.png,./datasets/original/C2_TrainDev/trainB/46356.png
./datasets/original/C2_TrainDev/trainA/14719.png,./datasets/original/C2_TrainDev/trainB/14719.png
./datasets/original/C2_TrainDev/trainA/34111.png,./datasets/original/C2_TrainDev/trainB/34111.png
./datasets/original/C2_TrainDev/trainA/12513.png,./datasets/original/C2_TrainDev/trainB/12513.png
./datasets/original/C2_TrainDev/trainA/47946.png,./datasets/original/C2_TrainDev/trainB/47946.png
./datasets/original/C2_TrainDev/trainA/21905.png,./datasets/original/C2_TrainDev/trainB/21905.png
./datasets/original/C2_TrainDev/trainA/08383.png,./datasets/original/C2_TrainDev/trainB/08383.png
./datasets/original/C2_TrainDev/trainA/46097.png,./datasets/original/C2_TrainDev/trainB/46097.png
./datasets/original/C2_TrainDev/trainA/05696.png,./datasets/original/C2_TrainDev/trainB/05696.png
./datasets/original/C2_TrainDev/trainA/45394.png,./datasets/original/C2_TrainDev/trainB/45394.png
./datasets/original/C2_TrainDev/trainA/29515.png,./datasets/original/C2_TrainDev/trainB/29515.png
./datasets/original/C2_TrainDev/trainA/18120.png,./datasets/original/C2_TrainDev/trainB/18120.png
./datasets/original/C2_TrainDev/trainA/47064.png,./datasets/original/C2_TrainDev/trainB/47064.png
./datasets/original/C2_TrainDev/trainA/30670.png,./datasets/original/C2_TrainDev/trainB/30670.png
./datasets/original/C2_TrainDev/trainA/04846.png,./datasets/original/C2_TrainDev/trainB/04846.png
./datasets/original/C2_TrainDev/trainA/20787.png,./datasets/original/C2_TrainDev/trainB/20787.png
./datasets/original/C2_TrainDev/trainA/16816.png,./datasets/original/C2_TrainDev/trainB/16816.png
./datasets/original/C2_TrainDev/trainA/11213.png,./datasets/original/C2_TrainDev/trainB/11213.png
./datasets/original/C2_TrainDev/trainA/38066.png,./datasets/original/C2_TrainDev/trainB/38066.png
./datasets/original/C2_TrainDev/trainA/29703.png,./datasets/original/C2_TrainDev/trainB/29703.png
./datasets/original/C2_TrainDev/trainA/33141.png,./datasets/original/C2_TrainDev/trainB/33141.png
./datasets/original/C2_TrainDev/trainA/03874.png,./datasets/original/C2_TrainDev/trainB/03874.png
./datasets/original/C2_TrainDev/trainA/39233.png,./datasets/original/C2_TrainDev/trainB/39233.png
./datasets/original/C2_TrainDev/trainA/24679.png,./datasets/original/C2_TrainDev/trainB/24679.png
./datasets/original/C2_TrainDev/trainA/27854.png,./datasets/original/C2_TrainDev/trainB/27854.png
